Doria Wu,(｡•ˇ‸ˇ•｡)写了好多突然觉得没意义就删了大概对于人生也是如此,403,42
匿名用户,诶...我不知道如何走出，抱歉让题主失望了。如果非要说的话，就是按时吃药。请务必去正规医院的精神科或心理咨询门诊就诊，理智地相信医生。我接受过心理咨询，无效。后来听说重度抑郁去接受咨询的话只会是受罪，深以为然，但应该不尽然。下面仅说感受和一些经历。我是一名高中生，16岁，汉子。目前因为重度抑郁、强迫症休学中，躯体症状较严重。在省级三甲医院确诊，药物治疗，相继换了4种药，所幸最后一种起了效。目前好的也差不多了。其中经历过心理咨询，净添堵。感受嘛...其实大多数都想不起来了，感觉这一段记忆像是被掩盖起来了一样，我唯一清楚地知道的就是我不想经历第二次。当抑郁来袭时，就像沉入深海一样。窒息，压抑，呼吸都觉得痛。整个人就像一块木头，似乎除了一种病态的、荒谬的绝望，什么也感受不到。失眠、丧失了全部欲望（一周瘦3.5kg有没有）。有过自残行为，多少刀懒得去数了，疤倒是还蛮清楚的，在左手腕上（其实我觉得只有一面的疤能叫自残，另一面应该叫自杀未遂233）。还能和人正常（自以为）的交流，但超～累。脆弱，暴戾，容易崩溃（好吧就是痛哭）。同学给我的评价就是“笑的时候感觉好像要哭出来一样”。极度厌恶有关自己的一切：自我、环境以及生活。以上，我自己的感受。外界的反应——父亲：“什么叫抑郁？压抑加忧郁。绝望？对什么绝望？人家女生都不抑郁，农村的天天干活也不见人家抑郁。哭哭就好了。你肯定有事瞒着我们，打开你那个心结就好了。”母亲：“你要想走出来肯定就能走出来，醒醒吧。”班主任：“太聪明想歪了。”心理咨询师：...（啊抱歉你的那堆逼逼我真的没印象了QAQ...）。同学大多都不知道这事儿，好转了我才有跟人逼逼，就当讲笑话了。诶...糟心，真他喵的糟心。并不是我不想去和家人沟通。事实上我试过，不止一次。我家发生过一些事，导致我唯一信任的人是我的祖母，所以这种尝试对我来说已经够艰难的了。我尽力了。之后的经历——因为学业水平考试肯定是侮辱看卷老师智商，为了逃避考试家里人索性就帮我跟教育局请了一年大假。休学刚开始的一段时间下午都会出去走走，我并不觉得这会对我有所帮助，太累了。只是因为如若不然，家里人会如是责难：“你看你一点活力都没有，自己都没有走出去的信念，一点都不开朗。”后来不去了窝在家里，跟天花板瞪眼。之所以不去了是因为听到尖锐的声音或身处嘈杂的地方会加剧我不知何时开始感到的一种奇怪的感觉，后来翻了下书知道这叫人格解体（抑或现实解体？傻傻分不清楚&gt;_&lt;）。然后应该是吃药起了作用（药不能停233），不知道什么时候起心情好多了，就开始看书什么的。先看了一些变态心理学和精神分析的皮毛，然后学拉丁语，看些文学作品，又弄了套毛子写的高校数学教材，现在在刷题。看累了就去拼高达。生活充实了一些，也有了些希望，总体还不错，像退休老头儿。感觉是基本恢复正常了，世界明快了许多。前不久，还跟天文社的学弟们跑了趟威海，他们是去刷天文奥赛的，我是去海边玩的。偶尔去学校找同学玩。目前还有5个月回去上课，在家浪～～～另，扯一点我对一些事的幼稚的看法：关于爱情：我不会恋爱，更不会结婚，只会对某个人有着憧憬（事实上我好转后跟我喜欢的妹子表白了，当然这是题外话）。因为我知道抑郁很容易复发，万一哪一次复发把自己折腾挂了对人家妹子多不好。我没有能力对人负责，即使我想。关于我的生命：我现在认为我可能会为了别人的生命得以延续而弄死自己。不是说我有多高贵，而是别人的生命里或许会有更多的希望和欢乐。成全别人，快乐自己。不过这一刻真正来临时我也可能会犹豫，因为死亡似乎真的很不亲切。关于我的家人：我爱他们，并深深地感激他们的养育和爱，虽然有时方法是错的。我也为我给他们造成的伤害而感到抱歉。但有一件事要请我的家人原谅我的不原谅——一言以蔽之，不是我要到这个世界上来的。同理，我也不会有孩子。最后：1.我真的不知道我是怎么好的，反正就是不停吃药。在我与抑郁症相处的过程中，我唯一相信的就是药物和我的医生。2.我现在站在这里望向身后，感觉经历的一切都很荒谬，但它却沉重的超乎一般人的想象，所以我尽量用不沉重的语言把我的经历写出来，希望不会给正经受抑郁折磨的人造成压力。3.我目前来看是走出抑郁了，但我的负面情绪仍很重，依旧会不时崩溃，只是没有那么痛苦了。我也总认为它会回来的，恐惧。3.生而为人，倒霉透了，当然，我也很抱歉。,1,0
匿名用户,"现在高三,还有六十天高考。可是我每天生不如死,我不知道怎么办,我不知道谁能帮我。我不想再这样下去了。之前看过一个医生,只是跟我说了几句就给我开药了,吃药变得跟傻子一样只知道吃睡什么都记不清,停药了,又变成原来的样子。不吃不睡,而且脑袋疼,疼到要裂开一样。晚上告诉自己什么都不要想,可我根本控制不了,一秒钟我可以想很多很多东西,越想越疼,吃安眠药,没法上学。家里告诉我要自己调整,其实关心就只有看医生的前两天。同学每天都很开心说说笑笑,我不知他们在热闹什么,可我也要跟着笑。跟朋友说过自己的情况,换来的无非是“哎呦你就是不开心,你笑笑就好了”这种像刀子一样插你心的好心安慰。我没有自杀,我每晚抽血,胳膊发绿发紫抬不起来,那就抽手背大腿脚背。割腕,知道不会死只想来折磨自己告诉我你还活着,自己包扎穿校服还是会露出个边,在别人眼里只不过是个神经病,是个被人上完就甩的傻女人。可我没有。 我有男朋友,他很好,他理解我,我跟他说,如果你受不了了你可以分手我不会怪你。其实他离开了我,我就真的没有牵挂了,父母这方面我很努力的做了,我想我可以心安理得离开了。他依然在我身边。哎,我有时会想我的以后,我想当个纹身师,我想去沃洛斯看看,我想留长发,我想做很多很多,可是我这样有以后吗。我努力的变开心告诉自己很开心,太傻逼了我骗鬼呢？ 我想抓住我的救命稻草,可我发现,根本就没有。 我为什么还活着,我在熬我在等。我的人生不能是这个样子的,总有一天,这些肯定会过去的,肯定。创建于 2016-04-09作者保留权利",1,1
匿名用户,将现在感受到的所有焦虑迷茫慌张无助无力都看作成长成熟的一部分。想象着很多年后回忆这段时光也是很有意义的。,1,0
张小喵,……感觉失去了快乐的动力……感觉前男友劈腿真对，终于摆脱我这个大麻烦。感觉自己是父母的累赘，就只会浪费钱。想和所有朋友绝交因为自己可能会影响他们……谁也不想见只想把自己关起来封闭起来才有安全感，害怕和别人说话，怕说出来什么伤害到ta。强烈的自卑，没命的哭，想死。父母对于我来说不是活下去的信念，而是死亡障碍……,1,3
匿名用户,今年10月份就满18岁，重度抑郁和重度强迫。恩对，我有拔毛症，已经拔了六年了。现在记忆力越来越差了，前几分钟的事情转眼就忘，注意力无法集中。我看其他题主部分都是无法入眠，我则相反，非常嗜睡，睡再多时间还是疲惫的要死。害怕天亮，最希望一睡不醒，一个周瘦了5斤，虽然吃吃喝喝夜宵没断过，我清楚的知道我生理上也彻底垮了。爬两层楼就开始喘粗气，浑身上下全是病。每天都渴望死去，为什么活着?为什么会出生在这世上? 活着的每分每秒都好痛苦，好痛苦。家人和朋友都不知道我生病了，我觉得自己已经救不了自己了。过几天得去看看中医，希望老先生能告诉我我活不了几天了的好消息。全文满满的负能量，如果让您感到不适，真的很抱歉。2016/03/21中医说我身上的病并不是大病，心里失落，我需要一个让我离开的契机。吃了抗抑郁的药，居然失眠了，差点崩溃。每天放松自己的途径只有做梦，但是因为失眠，各种乱七八糟的思绪以及以往痛苦的回忆在脑海里翻江倒海。好想停药，怎么办才好,1,2
匿名用户,小时候看多啦A梦，为了能够安心准备考试，大雄从机器猫那里得到了一个道具。后来大雄发现，他虽然能看到身边匆匆走过的人群，却听不到他们的声音，也无法和那些人沟通。永远和人群隔着一块玻璃。常常睡不着觉，别人口中最美好的年龄，而我却是这样。看着更加讨厌自己了。试图用音乐麻醉自己，也的确做到了。耳机是我的好伙伴。晚上常常失眠，睡着了也会做一些好像达利画面般奇怪的梦。醒来之后迟迟忘不了，压抑到想吐。整个人，都废掉了。完全没有做事情的动力。今天我在一个陌生人面前，足足笑了二十分钟，为了给别人留下我很阳光很积极的好印象。我已经能熟练的让自己的笑看起来很真，可是我自己知道，那些都是假的。虽然对方也笑了，也得到了一些满意的答复。我依旧感到十分失落，我感到自己玩完了。感觉自己越来越糟糕了，可是生活还要继续，该上学上学，该打招呼打招呼，该和同学聊天聊天，装作自己很感兴趣的样子。我感到自己的记忆力在减退，常常会头疼，与人沟通会语无伦次，有时候甚至会结巴。只有在打字的时候头脑还算清醒。,1,0
匿名用户,或许是十四十五患上的抑郁症吧？表现是胃痛呕吐。前期一直当胃病治疗的，休过学住过院（胃病）。出院后胃病好了可复学又痛。我前期一直不接受是抑郁症。那时我甚至分不清精神病、神经病和心理问题的区别。一直不愿意看这方面的医生。现如今我终于承认了。测试也是中度抑郁。开了药正在治疗中。我和许多抑郁症患者不一样我从没想要自杀过，也极少失眠。但性格内向没有几个朋友。休学期间一个人在家更感孤寂。迷过游戏小说。好吧胡言乱语不知所云。这或许是写给自己看得一个莫名其妙的总结吧？如果你万一看到了就当没看到吧！没什么有用的东西。,1,0
匿名用户,今年十五。初次症状是十二岁。不知道说什么好，发生的一切，失去的感受，所有的生理症状，幻觉，耳鸣，呼吸…Quora上有一段我截个图贴过来吧。还有这张图真的太累了。,1,0
匿名用户,会觉得，人生怎么会那样的漫长，现在才熬过去十几年而已，走完人生真的需要多少勇气和信念。会抱怨世界的不公，但最重要的是没有人能够真切地理解你。就像这一切的痛苦只是青春期闹的小情绪而已,1,0
匿名用户,不合群,1,0
芒果,现在已经是二十几岁了。别人眼中妙不可言想要回去的青春，我连回头看都不想。,1,1
明叹,迅速老去,1,0
少有人走的路,我16岁开始抑郁，18岁开始治疗，今年26岁，各种问题让我不想相亲，不想也不会谈恋爱，最后也不想结婚，工作在我妈身边，没有她，我估计和结婚的问题是一样的，做不好工作，我就一个人过过，好了是这样，不好也是这样，我不会再希望了，一辈子就这样过了，低收入，低消费，也蛮好。,1,1
匿名用户,十四岁开始发胖并抑郁，之后到现在，二十六了，我都觉得是个奇迹。本来以为十八岁高考完了，考出个一本线可以交差去死了，结果竟然没死。挣扎到现在。然而虽然没死，生活和活着都还是好麻烦。各种烦。现在研三。是个不出众，不出色，非常普通的人。有时候想想，我一个白羊座，居然会抑郁症？！再想想倒也合理。换个不那么没脑筋的星座，兴许早点走了。今年暑假的时候是生的意志最薄弱的时候，买好了药，还没来得及吃，宿舍同学回来了。他们再晚回来两天，我也吃下去了。为什么抑郁症？原因早忘了。那就是因为我自己不好吧，谁让所有的错都是我的呢。虽然活过了暑假。但是真的不一定能够活到明年开春了。十二年的抑郁症，好累。,1,1
